"index","target_wins","team_batting_2b","team_batting_3b","team_batting_hr","team_batting_bb","team_batting_so","team_baserun_sb","team_pitching_bb","team_pitching_so","team_fielding_e","team_fielding_dp","team_batting_1b","team_pitching_123b","team_batting_slg","team_batting_obp","log_team_batting_3b","log_team_batting_obp","pow2_team_batting_hr","sqrt_team_batting_hr"
1899,65,304,40,144,611,1117,102,611,1117,100,136,898,1242,0.384293193717277,0.31724073613529,3.71357206670431,0.27553919735168,20736,12
1900,86,295,29,164,551,1125,153,551,1125,91,145,943,1267,0.39527613754776,0.316376589694716,3.40119738166216,0.274882954348484,26896,12.8062484748657
1901,80,327,41,166,644,1102,105,648,1109,89,157,903,1279,0.406380027739251,0.327622205846229,3.73766961828337,0.283389527031595,27556,12.8840987267251
1902,86,325,27,166,651,1155,72,651,1155,97,146,930,1282,0.401346452615225,0.328975502474189,3.3322045101752,0.284408346509441,27556,12.8840987267251
1903,86,303,23,215,645,1133,100,645,1133,81,142,964,1290,0.427033492822966,0.334363074686535,3.17805383034795,0.288454080391852,46225,14.6628782986152
1904,88,282,35,167,639,1083,116,639,1083,90,132,1010,1327,0.401814757746961,0.332442365519546,3.58351893845611,0.28701362322903,27889,12.9228479833201
1905,85,294,41,216,626,1203,92,626,1203,104,153,967,1302,0.433270836884268,0.337371545670976,3.73766961828337,0.290706154555998,46656,14.6969384566991
.,.,249,39,127,533,852.5,84,546,861,138,153,1025,1333,0.374956642386403,.,3.68887945411394,.,16129,11.2694276695846
1939,100,238,.,42,451,551,190,484,591,181,134,1184,1674,0.378205128205128,0.325490317009991,4.93447393313069,0.281782441559937,1764,6.48074069840786
1946,83,152,96,20,401,444,228,467,517,186,104,1051,1514,0.305225863596103,0.28898351916263,4.57471097850338,0.253853938120952,400,4.47213595499958
1947,83,170,95,17,393,426,190,413,448,196,125,1130,1467,0.321914179763376,0.3023074676273,4.56434819146784,0.264137666158678,289,4.12310562561766
1948,95,245,110,39,361,393,142,382,416,181,137,1229,1677,0.373792168164096,0.32073634278893,4.70953020131233,0.278189416512084,1521,6.2449979983984
1950,92,236,117,52,428,381,162,450,401,188,165,1270,1707,0.385427135678392,0.332226424376595,4.77068462446567,0.286851545942545,2704,7.21110255092798
1951,95,235,129,47,388,419,192,411,444,194,170,1195,1650,0.380758116607173,0.32175112895133,4.86753445045558,0.278957470266842,2209,6.85565460040104
1954,99,271,82,57,460,373,68,484,392,197,137,1324,1764,0.386138613861386,0.339842453143392,4.4188406077966,0.292552034769607,3249,7.54983443527075
1956,93,302,123,64,533,355,100,564,376,192,144,1272,1797,0.410875636602596,0.34965658728035,4.82028156560504,0.299850180297977,4096,8
1958,79,256,74,43,519,478,62,546,503,203,176,1126,1532,0.348841201716738,0.321830527392801,4.31748811353631,0.279017539106633,1849,6.557438524302
1959,90,288,95,50,377,405,75,397,426,195,130,1190,1654,0.378382921499412,0.319932842085626,4.56434819146784,0.277580858096132,2500,7.07106781186548
1960,92,262,88,41,385,351,36,405,369,175,140,1237,1670,0.367651998656365,0.321304455752762,4.48863636973214,0.278619472681468,1681,6.40312423743285
1961,80,303,83,56,475,430,48,513,464,157,127,1222,1737,0.384140233722871,0.33431736563394,4.43081679884331,0.288419824471279,3136,7.48331477354788
1962,91,270,95,70,484,463,32,512,490,201,100,1199,1656,0.386577181208054,0.332183311452386,4.56434819146784,0.286819183859767,4900,8.36660026534076
1963,88,298,84,63,544,528,39,572,555,209,119,1234,1700,0.388676103247294,0.342718913396238,4.44265125649032,0.294696598089697,3969,7.93725393319377
1964,90,235,90,49,487,505,34,512,531,190,142,1257,1664,0.368138324660064,0.332183311452386,4.51085950651685,0.286819183859767,2401,7
1965,93,286,71,70,524,442,51,566,477,176,181,1205,1687,0.381000335683115,0.33603496949276,4.27666611901606,0.289706249541931,4900,8.36660026534076
1966,72,276,64,67,505,445,47,535,471,178,162,1131,1557,0.365450204638472,0.324448699734388,4.17438726989564,0.280996297182525,4489,8.18535277187245
1968,85,245,68,59,575,543,62,605,571,204,137,1119,1506,0.352243424445591,0.326839626996584,4.23410650459726,0.28279989423851,3481,7.68114574786861
1969,73,191,54,60,592,591,45,652,651,201,142,1073,1453,0.325561009817672,0.316746321806766,4.00733318523247,0.275163785989775,3600,7.74596669241483
1970,84,252,77,44,603,595,67,634,626,179,167,1101,1505,0.346896551724138,0.327977141452624,4.35670882668959,0.283656838144522,1936,6.6332495807108
1971,95,263,85,74,607,652,92,643,690,202,129,1104,1538,0.372693096377307,0.333709028877787,4.45434729625351,0.287963804419943,5476,8.60232526704263
1972,86,272,59,76,621,505,85,653,531,187,148,1092,1497,0.36343347639485,0.332387144034429,4.0943445622221,0.28697217856255,5776,8.71779788708135
1973,66,212,55,63,623,584,50,655,614,194,134,1038,1373,0.329996487530734,0.318980011208668,4.02535169073515,0.276858719115925,3969,7.93725393319377
1974,65,227,46,164,639,723,32,672,761,157,138,1020,1360,0.392183987549715,0.329932910578072,3.85014760171006,0.285128497786981,26896,12.8062484748657
1975,87,201,57,114,610,608,72,642,640,142,158,1088,1416,0.365883166263394,0.327253713899056,4.06044301054642,0.283111930668767,12996,10.6770782520313
1976,75,201,43,133,576,583,50,606,613,139,182,1043,1354,0.366515837104072,0.31950969106804,3.78418963391826,0.277260221434491,17689,11.5325625946708
1977,60,240,62,146,597,734,46,632,777,144,175,1039,1419,0.393772578702907,0.328699014823681,4.14313472639153,0.284200279156042,21316,12.0830459735946
1978,67,229,59,144,586,647,31,616,681,179,187,1011,1367,0.383831404387632,0.321988397926438,4.0943445622221,0.279136965238516,20736,12
1980,53,187,52,104,551,752,43,580,791,171,146,1021,1326,0.34526944005617,0.310483744059422,3.97029191355212,0.27039633932394,10816,10.1980390271856
1981,56,190,60,80,595,775,22,626,815,182,143,995,1310,0.329815303430079,0.309710957316882,4.11087386417331,0.269806469598197,6400,8.94427190999916
1983,69,209,60,116,403,791,25,424,832,170,147,1025,1361,0.363019655592277,0.298948646662193,4.11087386417331,0.261555203929487,13456,10.770329614269
1984,65,243,63,97,393,771,48,413,811,179,150,1119,1499,0.372418501450759,0.310288428270374,4.15888308335967,0.270247287230461,9409,9.8488578017961
1985,88,241,72,141,417,792,32,439,833,140,182,1004,1386,0.389614855570839,0.304908827055335,4.29045944114839,0.266133174008617,19881,11.8743420870379
1986,82,242,44,118,465,752,34,489,791,162,174,1083,1440,0.372128899554337,0.313787935556388,3.80666248977032,0.272914518572441,13924,10.8627804912002
1988,79,244,60,135,450,758,27,473,797,158,199,1084,1460,0.39079283887468,0.316276317428678,4.11087386417331,0.274806778513975,18225,11.6189500386223
1989,94,241,65,109,435,841,50,438,846,153,178,1062,1376,0.374225739848589,0.310060438176782,4.18965474202643,0.270073272161637,11881,10.4403065089106
1990,74,181,49,108,454,940,57,454,940,182,195,1047,1277,0.34767401189227,0.302137419169879,3.91202300542815,0.264007082894256,11664,10.3923048454133
1991,80,225,54,121,408,970,39,408,970,177,179,1069,1348,0.37263339070568,0.30594820225785,4.00733318523247,0.26692936870312,14641,11
1992,90,217,57,111,419,1008,51,419,1008,152,189,1121,1395,0.371448134200616,0.311420315346441,4.06044301054642,0.271110760069806,12321,10.5356537528527
1993,92,238,66,158,405,1011,64,405,1011,141,215,1124,1428,0.411864406779661,0.319577016657309,4.20469261939097,0.277311243319513,24964,12.5698050899765
1994,81,193,62,91,387,914,79,387,914,141,186,1239,1494,0.367274569402229,0.316416235426149,4.14313472639153,0.274913071212262,8281,9.53939201416946
1995,80,180,44,80,422,953,130,422,953,139,162,1100,1324,0.334324182549397,0.301555797426212,3.80666248977032,0.263560316163342,6400,8.94427190999916
1996,88,220,52,119,454,944,74,454,944,155,169,1166,1438,0.379515007630999,0.320397670961348,3.97029191355212,0.277932957106636,14161,10.9087121146357
1998,97,223,61,154,469,919,65,469,919,133,164,1117,1401,0.400474737199051,0.321613939693524,4.12713438504509,0.278853671317877,23716,12.4096736459909
1999,100,262,49,115,422,910,51,441,951,142,179,1147,1524,0.385057471264368,0.318561276107128,3.91202300542815,0.276541199836078,13225,10.7238052947636
2000,80,257,44,154,432,842,23,432,842,151,156,1010,1311,0.391117231881563,0.307990421576659,3.80666248977032,0.268491930054569,23716,12.4096736459909
2001,88,238,46,114,514,828,55,514,828,162,154,1162,1446,0.378112823987803,0.326813415905328,3.85014760171006,0.282780139514865,12996,10.6770782520313
2002,93,257,47,139,471,837,49,474,842,152,148,1010,1322,0.382997068460079,0.310823950067434,3.87120101090789,0.27065590901176,19321,11.7898261225516
2003,92,249,56,110,433,807,130,433,807,163,142,1084,1389,0.375772134522992,0.312519630630065,4.04305126783455,0.271948672042317,12100,10.4880884817015
2005,89,240,54,116,483,879,214,486,884,167,134,989,1291,0.368708201337557,0.309330952229096,4.00733318523247,0.269516283260157,13456,10.770329614269
2006,98,264,52,148,483,855,180,483,855,134,163,1077,1393,0.402290989912806,0.323362221600969,3.97029191355212,0.280175635717886,21904,12.1655250605964
2007,83,249,38,116,452,760,209,452,760,137,154,1066,1353,0.373105730708936,0.314146929963807,3.66356164612965,0.273187732657282,13456,10.770329614269
2009,84,272,40,134,447,862,161,447,862,145,133,1089,1401,0.392355159410353,0.319368777005448,3.71357206670431,0.277153422986263,17956,11.5758369027902
2010,84,238,29,121,497,873,124,497,873,115,165,1072,1339,0.36807364947021,0.316794013143414,3.40119738166216,0.275200004411054,14641,11
2012,57,253,28,80,517,847,111,520,852,134,128,987,1276,0.335040621688449,0.305937380679649,3.36729582998647,0.266921082292512,6400,8.94427190999916
2013,64,273,33,111,569,929,152,569,929,142,134,949,1255,0.36032531824611,0.314770358203298,3.52636052461616,0.273662017834669,12321,10.5356537528527
2014,80,282,45,131,535,914,140,535,914,123,147,1006,1333,0.385640138408305,0.320325152609941,3.8286413964891,0.277878033999388,17161,11.4455231422596
2016,74,263,53,95,563,914,155,563,914,160,130,923,1239,0.352544777442809,0.309894429825952,3.98898404656427,0.269946546046559,9025,9.74679434480896
2017,95,288,42,138,582,914,137,582,914,134,125,927,1257,0.381493790449536,0.317690770575746,3.76120011569356,0.275880788352194,19044,11.7473401244707
2018,98,259,50,126,620,901,124,620,901,120,134,998,1307,0.376670716889429,0.325389974721006,3.93182563272433,0.281706736678546,15876,11.2249721603218
2019,96,272,54,106,569,872,110,569,872,101,144,977,1303,0.367713787085515,0.317846883976521,4.00733318523247,0.275999256324517,11236,10.295630140987
2020,75,267,50,110,536,972,92,536,972,105,161,1055,1372,0.375624892259955,0.322180147743497,3.93182563272433,0.279282001240635,12100,10.4880884817015
2023,73,319,33,138,510,989,126,510,989,128,144,1019,1371,0.395611930065135,0.321985551731622,3.52636052461616,0.27913481227115,19044,11.7473401244707
2024,79,291,52,129,481,1161,160,481,1161,131,149,968,1311,0.385496183206107,0.311575036211348,3.97029191355212,0.27122873272652,16641,11.3578166916005
2026,78,284,40,172,577,1204,113,581,1211,148,175,930,1262,0.400625434329395,0.320050934840673,3.71357206670431,0.27767032285433,29584,13.114877048604
2028,62,256,25,161,467,1106,93,467,1106,133,168,891,1172,0.376641817536386,0.300324936460445,3.25809653802148,0.262614184358332,25921,12.6885775404495
2029,72,265,20,143,540,1116,87,543,1123,116,178,880,1172,0.362506657198651,0.305182219680361,3.04452243772342,0.266342662965999,20449,11.9582607431014
2030,75,275,45,163,529,1049,86,529,1049,123,159,1009,1329,0.402470406587751,0.324627325366515,3.8286413964891,0.281131156001755,26569,12.7671453348037
2032,67,292,38,139,471,1092,73,471,1092,117,193,976,1306,0.385213335636552,0.311569444879792,3.66356164612965,0.271224469650966,19321,11.7898261225516
2033,67,286,17,141,459,1200,68,459,1200,104,168,1018,1321,0.37932220884225,0.313592111832252,2.89037175789616,0.272765454698188,19881,11.8743420870379
.,.,249,39,127,533,852.5,84,546,861,138,153,1025,1333,0.374956642386403,.,3.68887945411394,.,16129,11.2694276695846
2056,52,180,42,99,423,1143,45,423,1143,155,140,882,1104,0.31881438640882,0.277768614125953,3.76120011569356,0.245115286453667,9801,9.9498743710662
2057,63,208,36,172,500,1164,60,500,1164,157,159,937,1181,0.378211897219289,0.303883217250262,3.61091791264422,0.265346902170546,29584,13.114877048604
2058,61,185,31,97,441,972,70,444,978,162,145,945,1168,0.321460533381063,0.286408241776155,3.46573590279973,0.251854026275395,9409,9.8488578017961
2059,61,178,40,108,431,1033,83,456,1094,152,155,924,1210,0.328609865470852,0.284494323201256,3.71357206670431,0.250365118096188,11664,10.3923048454133
2060,60,198,26,112,401,966,88,401,966,170,152,994,1218,0.338038108680311,0.289688451324568,3.29583686600433,0.254400678604089,12544,10.5830052442584
2061,60,196,27,99,564,900,85,564,900,170,126,917,1140,0.320761494252874,0.298304106690604,3.3322045101752,0.26105887950824,9801,9.9498743710662
2062,71,215,22,78,506,754,85,506,754,188,163,1009,1246,0.321706798866856,0.301568539756573,3.13549421592915,0.263570106191562,6084,8.83176086632785
2063,73,216,37,64,488,716,92,488,716,141,148,1010,1263,0.319893899204244,0.299699180747568,3.63758615972639,0.262132838265566,4096,8
2064,69,245,49,120,602,1057,133,602,1057,189,142,983,1277,0.367518375918796,0.320275277924828,3.91202300542815,0.277840258738472,14400,10.9544511501033
2065,84,208,42,75,536,848,152,536,848,160,171,1024,1274,0.330090217583584,0.3086282483004,3.76120011569356,0.268979449878315,5625,8.66025403784439
2067,73,195,43,67,563,791,239,563,791,131,157,1105,1343,0.331290492032919,0.31830862301351,3.78418963391826,0.276349568770415,4489,8.18535277187245
2069,81,217,52,81,429,877,165,429,877,152,142,1085,1354,0.348743893928821,0.306656455421533,3.97029191355212,0.267471550375308,6561,9
2070,81,207,34,93,482,822,179,482,822,129,135,1050,1291,0.340537691091197,0.306388941970826,3.55534806148941,0.267266798133415,8649,9.64365076099295
2071,92,207,42,109,472,810,152,472,810,138,144,1067,1316,0.356482289303786,0.309845315075441,3.76120011569356,0.269909050145973,11881,10.4403065089106
2072,83,241,28,109,513,809,60,513,809,124,158,1027,1296,0.353484320557491,0.310711365494685,3.36729582998647,0.270570016922381,11881,10.4403065089106
2074,65,209,48,113,577,992,198,577,992,146,135,1049,1306,0.361802876183795,0.321661237785016,3.89182029811063,0.278889458807503,12769,10.6301458127346
2075,84,206,35,95,497,898,124,500,904,117,148,997,1245,0.334806434505922,0.301568539756573,3.58351893845611,0.263570106191562,9025,9.74679434480896
2076,89,215,32,120,552,1013,136,552,1013,152,147,993,1240,0.352743956237868,0.311432907550272,3.49650756146648,0.271120361982502,14400,10.9544511501033
2077,75,243,35,123,509,902,138,509,902,141,141,1028,1306,0.367513927576602,0.313856217372162,3.58351893845611,0.272966490461947,15129,11.0905365064094
2078,84,204,36,121,501,1069,101,501,1069,113,130,960,1200,0.348073166400284,0.301349661783092,3.61091791264422,0.263401927280779,14641,11
2079,82,255,30,135,453,864,69,453,864,115,127,976,1261,0.370059461350122,0.303778514081815,3.43398720448515,0.265266597913866,18225,11.6189500386223
2080,61,239,28,153,443,1046,92,443,1046,160,129,966,1233,0.374191292183948,0.301024152123281,3.36729582998647,0.263151763634212,23409,12.369316876853
2082,79,260,23,131,503,981,140,566,1104,122,146,1099,1555,0.379091688089117,0.321819818142321,3.17805383034795,0.279009437240592,17161,11.4455231422596
2083,91,285,24,147,601,1014,109,601,1014,118,136,1043,1352,0.390684083877621,0.33069756037759,3.2188758248682,0.28570328622823,21609,12.1243556529821
2084,76,275,16,152,604,1129,140,604,1129,125,132,1076,1367,0.391222355563175,0.333302769117917,2.83321334405622,0.287659149027479,23104,12.328828005938
2085,98,292,30,167,604,1072,79,604,1072,104,155,901,1223,0.391653570804959,0.318752330060892,3.43398720448515,0.276686085111498,27889,12.9228479833201
2086,74,256,22,153,631,1169,174,631,1169,129,151,929,1207,0.373919181224634,0.319926302969741,3.13549421592915,0.277575903956137,23409,12.369316876853
2088,79,273,26,161,678,1273,129,678,1273,145,127,919,1218,0.383079348397267,0.323935398202761,3.29583686600433,0.280608663426187,25921,12.6885775404495
2089,66,243,29,136,547,1062,71,547,1062,128,162,985,1257,0.367289882928534,0.310304634092556,3.40119738166216,0.270259655287459,18496,11.6619037896906
2090,64,257,32,128,565,1073,76,565,1073,102,141,1025,1314,0.371646183140038,0.320119114088963,3.49650756146648,0.277721970473265,16384,11.3137084989848
2091,87,304,32,139,566,910,52,566,910,108,146,1046,1382,0.392844974446337,0.327645781732563,3.49650756146648,0.283407284852232,19321,11.7898261225516
2093,88,298,38,161,564,1104,123,564,1104,92,138,968,1304,0.399793388429752,0.320248893291645,3.66356164612965,0.277820274347894,25921,12.6885775404495
2094,64,218,33,133,426,769,110,426,769,147,162,1014,1265,0.364767747589833,0.301718609721688,3.52636052461616,0.263685398863223,17689,11.5325625946708
2095,57,232,37,98,529,711,125,536,720,143,176,977,1262,0.342857142857143,0.30623572697285,3.63758615972639,0.267149509951937,9604,9.89949493661167
2096,67,250,52,132,515,725,126,515,725,141,170,1056,1358,0.385409497591191,0.320660283511564,3.97029191355212,0.278131826314058,17424,11.4891252930761
2097,59,211,35,104,483,727,116,483,727,149,189,1009,1255,0.344207370834068,0.303485288949941,3.58351893845611,0.265041668520247,10816,10.1980390271856
2099,76,259,33,130,456,806,131,456,806,138,158,1009,1301,0.374978158308579,0.309437444317169,3.52636052461616,0.269597613161856,16900,11.4017542509914
2100,60,247,31,111,460,840,144,460,840,134,159,891,1169,0.344815213491209,0.292805263329316,3.46573590279973,0.256814480039801,12321,10.5356537528527
2101,74,244,34,129,519,871,116,519,871,126,143,1022,1300,0.370667131161818,0.315081833317626,3.55534806148941,0.273898894353273,16641,11.3578166916005
2102,74,277,38,171,564,942,94,564,942,122,156,924,1239,0.39589493825013,0.316530624961057,3.66356164612965,0.274999962092364,29241,13.076696830622
2103,67,243,41,158,572,1148,93,572,1148,156,191,950,1234,0.38506151142355,0.317495210878372,3.73766961828337,0.275732366419845,24964,12.5698050899765
2104,78,282,48,161,500,863,174,500,863,121,150,1008,1338,0.406896551724138,0.321075141260575,3.89182029811063,0.278445906027364,25921,12.6885775404495
2105,68,273,27,149,464,792,96,467,797,124,169,957,1265,0.381185521944396,0.306537776647164,3.3322045101752,0.267380719947937,22201,12.2065556157337
2106,73,237,29,134,489,838,81,489,838,143,168,1017,1283,0.368549511854951,0.31019015730621,3.40119738166216,0.270172284927636,17956,11.5758369027902
2107,77,251,26,107,596,749,105,596,749,130,152,1035,1312,0.355799373040752,0.321664649473978,3.29583686600433,0.27889204016834,11449,10.3440804327886
2108,83,268,29,126,588,811,97,588,811,110,187,977,1274,0.367190226876091,0.318463406282103,3.40119738166216,0.276466972373799,15876,11.2249721603218
2109,64,278,24,149,474,841,100,474,841,112,170,1015,1317,0.387035436473639,0.313874575845168,3.2188758248682,0.272980463333943,22201,12.2065556157337
2110,82,272,24,161,624,901,91,624,901,90,173,972,1268,0.389189189189189,0.32649715416976,3.2188758248682,0.282541749225666,25921,12.6885775404495
2112,88,308,22,203,613,973,123,685,1087,116,121,1005,1491,0.426014319809069,0.335428814382896,3.13549421592915,0.289252449551135,41209,14.247806848775
2113,86,345,19,247,674,1059,91,678,1066,111,156,1024,1396,0.46214405360134,0.35063549906675,2.99573227355399,0.300575221736444,61009,15.7162336455017
2114,90,312,21,264,626,1110,89,626,1110,123,143,977,1310,0.46039268788084,0.340029515405234,3.09104245335832,0.292691640142059,69696,16.2480768092719
2115,76,323,28,235,561,1088,116,564,1095,126,140,977,1337,0.448796202102408,0.332338247837212,3.36729582998647,0.286935479698666,55225,15.3297097167559
2116,79,263,21,244,610,1095,130,610,1095,113,180,971,1255,0.435140700068634,0.331112673043425,3.09104245335832,0.286015188755306,59536,15.6204993518133
2117,91,300,26,198,775,1073,122,775,1073,99,178,957,1283,0.418520434557682,0.345396216232423,3.29583686600433,0.296688554231713,39204,14.0712472794703
2118,116,310,38,169,614,989,174,614,989,83,137,1120,1468,0.423856592394036,0.345553961993546,3.66356164612965,0.296805795912796,28561,13
2119,93,285,31,152,629,1003,137,629,1003,88,134,1063,1379,0.399179066187789,0.336243080479348,3.46573590279973,0.289862005030781,23104,12.328828005938
2120,93,290,33,139,586,989,108,586,989,65,159,1047,1370,0.39035237769415,0.32876209134321,3.52636052461616,0.284247750420547,19321,11.7898261225516
2121,63,276,20,136,492,1058,110,492,1058,103,140,1112,1408,0.385976855003404,0.32299941272834,3.04452243772342,0.279901441238798,18496,11.6619037896906
2122,69,289,34,130,466,986,102,466,986,86,144,955,1278,0.375762859633827,0.305195630081301,3.55534806148941,0.266352937647836,16900,11.4017542509914
2123,78,266,42,172,404,974,106,404,974,88,150,1060,1368,0.409392547217968,0.313956762506648,3.76120011569356,0.273043014274947,29584,13.114877048604
2158,103,179,75,41,392,561,170,412,590,219,128,1136,1462,0.327080076428696,0.30069058123921,4.33073334028633,0.262895339759894,1681,6.40312423743285
2159,93,196,69,17,354,477,170,462,623,199,102,1130,1823,0.31317532241199,0.294259994192237,4.24849524204936,0.25793909876522,289,4.12310562561766
2161,90,221,80,48,454,573,138,478,603,220,144,1152,1529,0.351980542043085,0.318684102206883,4.39444915467244,0.276634347103188,2304,6.92820323027551
2163,98,266,95,84,471,443,122,495,466,204,153,1302,1750,0.406861120318197,0.344243450904471,4.56434819146784,0.295831364763085,7056,9.16515138991168
2164,101,263,80,90,516,430,112,546,455,186,149,1272,1710,0.399333888426311,0.343865049188243,4.39444915467244,0.295549827229377,8100,9.48683298050514
2165,98,285,86,101,494,507,87,523,537,197,169,1258,1725,0.411706349206349,0.343230153716572,4.46590811865458,0.295077275692833,10201,10.0498756211209
2166,92,255,65,122,438,527,84,467,562,211,137,1164,1582,0.398748096768736,0.325608773777805,4.18965474202643,0.281871805830254,14884,11.0453610171873
2167,79,230,62,78,364,451,101,391,484,200,161,1170,1568,0.362768496420048,0.309629769908153,4.14313472639153,0.269744478878233,6084,8.83176086632785
2168,97,264,65,115,485,486,77,510,511,205,168,1233,1643,0.402465433949692,0.336639068328632,4.18965474202643,0.290158305301527,13225,10.7238052947636
2169,98,290,62,124,467,396,65,491,417,187,184,1207,1640,0.410883674488268,0.335429769392034,4.14313472639153,0.289253164683822,15376,11.13552872566
2170,90,269,50,146,517,435,91,555,467,170,175,1245,1678,0.416998011928429,0.343113700522554,3.93182563272433,0.294990575552859,21316,12.0830459735946
2172,93,268,68,108,408,421,88,435,449,169,134,1212,1650,0.398528920093614,0.326632392328295,4.23410650459726,0.282643695366088,11664,10.3923048454133
2173,76,277,57,122,366,411,33,385,432,201,150,1150,1561,0.398347943358058,0.316959685226244,4.06044301054642,0.275325811226741,14884,11.0453610171873
2174,97,217,44,87,402,508,33,428,541,190,166,1184,1540,0.358142710822806,0.312882857412119,3.80666248977032,0.272225373832635,7569,9.32737905308882
2175,98,254,43,133,430,557,20,455,590,190,149,1142,1523,0.391827738216345,0.320144220308955,3.78418963391826,0.277740988439894,17689,11.5325625946708
2176,96,263,59,130,415,507,34,439,537,184,137,1251,1665,0.410349975120252,0.332183311452386,4.0943445622221,0.286819183859767,16900,11.4017542509914
2177,97,249,50,102,453,475,33,477,500,177,173,1207,1585,0.381361644759016,0.326321300973266,3.93182563272433,0.28240917083802,10404,10.0995049383621
2178,101,268,44,118,439,524,48,468,558,169,152,1152,1560,0.387948544346649,0.322145779100037,3.80666248977032,0.279256006983941,13924,10.8627804912002
2179,90,227,39,135,502,570,33,542,616,181,159,1137,1515,0.383356070941337,0.324135586935698,3.68887945411394,0.280759859322704,18225,11.6189500386223
2180,83,226,41,124,534,535,28,573,574,164,163,1106,1473,0.373862270307402,0.323194504610434,3.73766961828337,0.280048892172887,15376,11.13552872566
2181,77,214,49,97,483,509,48,515,542,148,141,1157,1514,0.362827314735581,0.319932842085626,3.91202300542815,0.277580858096132,9409,9.8488578017961
2182,78,263,37,101,534,548,38,565,580,169,152,1082,1463,0.365467378206232,0.321725378318035,3.63758615972639,0.278937987866886,10201,10.0498756211209
2183,91,173,37,116,595,545,42,634,581,146,136,1084,1379,0.349546722454672,0.320461041381881,3.63758615972639,0.277980949390547,13456,10.770329614269
2184,58,162,35,86,508,498,37,538,527,177,148,1103,1377,0.32843137254902,0.308538551512661,3.58351893845611,0.268910904925215,7396,9.2736184954957
2185,70,201,49,98,539,505,41,567,531,188,135,1123,1444,0.356046230809039,0.320988420823891,3.91202300542815,0.27838026003916,9604,9.89949493661167
2186,83,187,37,122,534,487,41,569,519,177,119,1188,1505,0.36877133105802,0.327046734147617,3.63758615972639,0.282955972625652,14884,11.0453610171873
2187,64,185,39,127,560,574,48,589,604,167,127,1044,1333,0.356406222688341,0.315141837309788,3.68887945411394,0.273944520885223,16129,11.2694276695846
2188,85,231,50,232,520,598,31,547,629,163,143,1008,1356,0.435779031982213,0.324239990113693,3.93182563272433,0.280838702504127,53824,15.2315462117278
2189,82,221,52,173,630,682,54,663,717,164,141,976,1314,0.394224077940153,0.325386299848873,3.97029191355212,0.281703964002354,29929,13.1529464379659
2190,77,214,55,155,645,550,45,679,579,171,141,1031,1368,0.388168137000519,0.330343201787956,4.02535169073515,0.285436955402511,24025,12.4498995979887
2192,101,207,55,185,692,644,57,714,665,175,181,993,1295,0.400069216127358,0.332948187788859,4.02535169073515,0.287393171565583,34225,13.6014705087354
2193,97,196,59,159,564,707,32,593,744,161,184,992,1312,0.382286410301027,0.316005983545251,4.0943445622221,0.274601379659697,25281,12.6095202129185
2194,74,205,47,185,525,640,33,552,673,158,159,1090,1411,0.405000850484776,0.324086873713636,3.87120101090789,0.280723069949612,34225,13.6014705087354
2195,102,204,44,196,549,590,32,578,621,162,181,1014,1328,0.402548209366391,0.3194814035522,3.80666248977032,0.277238783305428,38416,14
2196,84,182,36,178,523,611,40,550,643,148,174,1053,1337,0.385689655172414,0.315727261415951,3.61091791264422,0.274389563260086,31684,13.3416640641263
2197,70,202,47,153,423,693,70,445,729,151,150,932,1242,0.368300423131171,0.292666408668731,3.87120101090789,0.256707068566511,23409,12.369316876853
2198,73,180,57,165,470,704,67,494,741,169,189,1017,1319,0.383799756648705,0.307602376137513,4.06044301054642,0.268195213040872,27225,12.8452325786651
2199,84,263,44,179,559,859,67,588,904,160,164,986,1360,0.405846947549441,0.322346696293553,3.80666248977032,0.279407958404315,32041,13.3790881602597
2200,87,251,37,176,498,920,85,524,968,160,124,985,1339,0.397788145844133,0.313692972025784,3.63758615972639,0.272842233723199,30976,13.2664991614216
2201,83,231,65,137,491,890,90,517,936,174,123,994,1357,0.382168925964546,0.311102714276718,4.18965474202643,0.270868549749676,18769,11.7046999107196
2202,89,230,34,193,532,804,83,560,846,140,133,994,1323,0.403606102635229,0.318577716729623,3.55534806148941,0.27655366836545,37249,13.8924439894498
2204,88,206,35,197,441,889,55,441,889,156,113,1004,1245,0.400381480839258,0.307382890444367,3.58351893845611,0.26802734540776,38809,14.0356688476182
2205,90,185,38,165,505,900,64,505,900,159,136,972,1195,0.371293209334971,0.304725382689443,3.66356164612965,0.265992583909431,27225,12.8452325786651
2206,95,169,43,159,476,844,47,476,844,148,124,1013,1225,0.369220031408131,0.303788646730867,3.78418963391826,0.265274369640098,25281,12.6095202129185
2207,94,196,31,182,417,865,29,420,870,169,132,973,1208,0.381767376877401,0.297139016897081,3.46573590279973,0.260161083011609,33124,13.490737563232
2208,91,201,39,140,520,978,22,520,978,134,149,974,1214,0.36030186030186,0.305473863959776,3.68887945411394,0.266566089010092,19600,11.8321595661992
2209,88,162,33,108,508,904,50,508,904,162,125,998,1193,0.328662646328485,0.298595784153792,3.52636052461616,0.261283514632176,11664,10.3923048454133
2210,90,187,28,136,711,1054,71,711,1054,169,155,974,1189,0.348685371448738,0.322918915584616,3.36729582998647,0.279840594958783,18496,11.6619037896906
2211,86,257,35,165,729,1005,83,729,1005,170,153,1003,1295,0.392973996900293,0.33827115888357,3.58351893845611,0.291378601026494,27225,12.8452325786651
